Año,Clave,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2022,9006,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,10,9.0,30.0,9.0,10.0,6.0,11.0,7.0,16.0,24.0,19.0,21.0
2022,9006,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,65,70.0,103.0,110.0,108.0,100.0,96.0,86.0,99.0,131.0,113.0,98.0
2022,9006,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,2,3.0,7.0,1.0,3.0,5.0,2.0,8.0,6.0,9.0,3.0,1.0
2022,9006,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9006,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
2022,9006,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,3,7.0,4.0,5.0,9.0,12.0,9.0,7.0,3.0,7.0,4.0,2.0
2022,9006,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,2,3.0,1.0,1.0,4.0,1.0,6.0,6.0,3.0,3.0,4.0,2.0
2022,9006,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,7,10.0,18.0,11.0,8.0,8.0,10.0,9.0,13.0,8.0,15.0,5.0
2022,9006,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9006,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,33,43.0,41.0,40.0,35.0,38.0,35.0,38.0,38.0,18.0,24.0,29.0
2022,9007,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,7,5.0,5.0,7.0,5.0,7.0,10.0,12.0,10.0,8.0,10.0,8.0
2022,9007,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,3,3.0,0.0,3.0,5.0,3.0,0.0,1.0,4.0,0.0,2.0,2.0
2022,9007,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,1,4.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0
2022,9007,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,11,8.0,10.0,10.0,6.0,6.0,4.0,4.0,15.0,14.0,10.0,9.0
2022,9007,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,13,9.0,23.0,10.0,21.0,20.0,10.0,11.0,16.0,17.0,11.0,19.0
2022,9007,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,21,26.0,19.0,31.0,25.0,23.0,27.0,16.0,31.0,28.0,10.0,27.0
2022,9007,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,49,46.0,52.0,62.0,53.0,76.0,58.0,63.0,61.0,63.0,44.0,42.0
2022,9007,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,48,50.0,54.0,44.0,48.0,48.0,41.0,65.0,61.0,49.0,40.0,46.0
2022,9007,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,17,20.0,24.0,25.0,26.0,21.0,16.0,21.0,13.0,47.0,15.0,20.0
2022,9007,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,9007,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,9007,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2022,9007,La vida y la Integridad corporal,Aborto,Aborto,Aborto,2,3.0,8.0,4.0,1.0,7.0,1.0,4.0,4.0,4.0,2.0,7.0
2022,9007,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,9,5.0,14.0,16.0,14.0,9.0,13.0,10.0,14.0,18.0,13.0,12.0
2022,9007,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,Libertad personal,Secuestro,Secuestro,Secuestro exprés,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,Libertad personal,Rapto,Rapto,Rapto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,32,24.0,31.0,15.0,26.0,22.0,29.0,29.0,26.0,17.0,17.0,16.0
2022,9007,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,36,58.0,82.0,68.0,76.0,83.0,74.0,74.0,71.0,88.0,72.0,55.0
2022,9007,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,9,14.0,18.0,20.0,17.0,26.0,14.0,19.0,14.0,17.0,24.0,14.0
2022,9007,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,6,8.0,17.0,15.0,11.0,11.0,5.0,9.0,12.0,12.0,10.0,7.0
2022,9007,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,27,16.0,33.0,36.0,21.0,32.0,32.0,22.0,24.0,26.0,25.0,24.0
2022,9007,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,20,19.0,26.0,22.0,39.0,15.0,22.0,38.0,22.0,18.0,22.0,19.0
2022,9007,El patrimonio,Robo,Robo a casa habitación,Con violencia,4,6.0,7.0,7.0,7.0,5.0,8.0,4.0,9.0,6.0,3.0,3.0
2022,9007,El patrimonio,Robo,Robo a casa habitación,Sin violencia,51,48.0,41.0,47.0,42.0,42.0,52.0,43.0,32.0,39.0,55.0,49.0
2022,9007,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,21,18.0,25.0,21.0,23.0,13.0,25.0,18.0,26.0,17.0,20.0,15.0
2022,9007,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,51,45.0,45.0,52.0,36.0,45.0,39.0,47.0,57.0,49.0,39.0,43.0
2022,9007,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,18,13.0,7.0,10.0,17.0,7.0,11.0,10.0,9.0,10.0,10.0,8.0
2022,9007,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,23,8.0,26.0,20.0,35.0,27.0,27.0,29.0,33.0,36.0,26.0,28.0
2022,9007,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,El patrimonio,Robo,Robo de autopartes,Sin violencia,58,50.0,57.0,38.0,53.0,63.0,74.0,69.0,60.0,71.0,61.0,51.0
2022,9007,El patrimonio,Robo,Robo a transportista,Con violencia,3,0.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,3.0
2022,9007,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,125,137.0,163.0,122.0,131.0,133.0,143.0,123.0,137.0,135.0,127.0,106.0
2022,9007,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,20,14.0,34.0,16.0,20.0,17.0,11.0,24.0,18.0,18.0,17.0,17.0
2022,9007,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,23,20.0,16.0,40.0,23.0,26.0,46.0,28.0,25.0,28.0,21.0,25.0
2022,9007,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,6,6.0,6.0,9.0,2.0,5.0,13.0,5.0,5.0,9.0,6.0,7.0
2022,9007,El patrimonio,Robo,Robo en transporte público individual,Con violencia,1,3.0,0.0,2.0,0.0,5.0,3.0,2.0,6.0,2.0,5.0,2.0
2022,9007,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,2,3.0,5.0,3.0,4.0,2.0,4.0,2.0,6.0,4.0,2.0,3.0
2022,9007,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,36,27.0,25.0,29.0,27.0,25.0,30.0,32.0,32.0,30.0,15.0,21.0
2022,9007,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,30,18.0,19.0,21.0,24.0,29.0,28.0,20.0,26.0,26.0,27.0,23.0
2022,9007,El patrimonio,Robo,Robo en transporte individual,Con violencia,32,43.0,36.0,20.0,26.0,25.0,44.0,34.0,28.0,21.0,27.0,24.0
2022,9007,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,El patrimonio,Robo,Robo a negocio,Con violencia,39,53.0,40.0,45.0,58.0,40.0,37.0,52.0,36.0,47.0,34.0,37.0
2022,9007,El patrimonio,Robo,Robo a negocio,Sin violencia,67,75.0,78.0,66.0,82.0,77.0,72.0,83.0,82.0,93.0,91.0,80.0
2022,9007,El patrimonio,Robo,Robo de ganado,Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,El patrimonio,Robo,Robo de ganado,Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,El patrimonio,Robo,Otros robos,Con violencia,37,33.0,26.0,21.0,32.0,48.0,38.0,31.0,26.0,26.0,28.0,32.0
2022,9007,El patrimonio,Robo,Otros robos,Sin violencia,211,210.0,259.0,218.0,252.0,262.0,219.0,265.0,245.0,267.0,247.0,195.0
2022,9007,El patrimonio,Fraude,Fraude,Fraude,140,144.0,162.0,153.0,173.0,196.0,165.0,193.0,155.0,161.0,143.0,183.0
2022,9007,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,41,45.0,35.0,37.0,37.0,49.0,64.0,50.0,48.0,52.0,43.0,51.0
2022,9007,El patrimonio,Extorsión,Extorsión,Extorsión,3,5.0,4.0,7.0,10.0,5.0,5.0,2.0,10.0,4.0,7.0,1.0
2022,9007,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,94,118.0,105.0,119.0,143.0,130.0,121.0,113.0,161.0,142.0,106.0,113.0
2022,9007,El patrimonio,Despojo,Despojo,Despojo,42,41.0,58.0,46.0,56.0,52.0,46.0,62.0,38.0,47.0,60.0,50.0
2022,9007,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,46,69.0,76.0,61.0,81.0,62.0,66.0,63.0,58.0,73.0,64.0,46.0
2022,9007,La familia,Violencia familiar,Violencia familiar,Violencia familiar,395,445.0,563.0,548.0,598.0,556.0,550.0,637.0,535.0,555.0,554.0,472.0
2022,9007,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,8,10.0,9.0,12.0,11.0,8.0,5.0,12.0,10.0,7.0,10.0,2.0
2022,9007,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,9007,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,1,4.0,10.0,5.0,3.0,3.0,8.0,5.0,1.0,8.0,2.0,6.0
2022,9007,La sociedad,Trata de personas,Trata de personas,Trata de personas,2,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0
2022,9007,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,16,8.0,5.0,12.0,15.0,12.0,13.0,10.0,14.0,14.0,19.0,14.0
2022,9007,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,81,105.0,65.0,61.0,91.0,84.0,75.0,93.0,95.0,74.0,77.0,41.0
2022,9007,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,163,200.0,231.0,212.0,283.0,281.0,277.0,285.0,257.0,236.0,277.0,236.0
2022,9007,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,6,10.0,12.0,7.0,8.0,14.0,10.0,8.0,6.0,8.0,8.0,9.0
2022,9007,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0
2022,9007,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,2,1.0,2.0,1.0,4.0,3.0,4.0,5.0,2.0,2.0,4.0,2.0
2022,9007,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,22,11.0,20.0,18.0,10.0,15.0,22.0,21.0,20.0,17.0,14.0,8.0
2022,9007,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,8,6.0,9.0,8.0,7.0,12.0,10.0,15.0,13.0,7.0,11.0,7.0
2022,9007,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,44,39.0,51.0,38.0,26.0,46.0,39.0,46.0,43.0,44.0,51.0,43.0
2022,9007,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9007,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,92,97.0,118.0,100.0,125.0,108.0,109.0,108.0,84.0,67.0,78.0,72.0
2022,9008,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,2,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2022,9008,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2022,9008,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2022,9008,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,1,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0
2022,9008,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0
2022,9008,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,5,3.0,11.0,13.0,11.0,5.0,10.0,6.0,8.0,8.0,5.0,10.0
2022,9008,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,3,9.0,3.0,2.0,13.0,3.0,7.0,6.0,6.0,5.0,3.0,4.0
2022,9008,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,4.0
2022,9008,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2022,9008,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0
2022,9008,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,9008,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,Libertad personal,Rapto,Rapto,Rapto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,2,1.0,3.0,3.0,1.0,6.0,4.0,5.0,6.0,2.0,4.0,2.0
2022,9008,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,7,7.0,5.0,9.0,11.0,13.0,8.0,3.0,2.0,13.0,6.0,6.0
2022,9008,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,2,2.0,3.0,4.0,1.0,3.0,1.0,4.0,2.0,2.0,5.0,1.0
2022,9008,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,4,1.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0
2022,9008,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,1,1.0,8.0,2.0,6.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0
2022,9008,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9008,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,4,6.0,7.0,6.0,4.0,1.0,4.0,1.0,4.0,6.0,2.0,0.0
2022,9008,El patrimonio,Robo,Robo a casa habitación,Con violencia,1,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0
2022,9008,El patrimonio,Robo,Robo a casa habitación,Sin violencia,12,5.0,7.0,9.0,8.0,6.0,16.0,10.0,11.0,8.0,5.0,11.0
2022,9008,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,4,3.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0
2022,9008,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,6,8.0,3.0,7.0,3.0,3.0,3.0,7.0,2.0,7.0,4.0,4.0
2022,9008,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2022,9008,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,3,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,3.0,2.0,4.0
